gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
230210,streamflow_model_precip_only,constant_sd_objective_function,dream,a0,-18.25519020028122,115.37427150653924,236.7485430130785,Maximum function evaluations reached,FALSE
230210,streamflow_model_precip_only,constant_sd_objective_function,dream,a1,0.029407813747540434,115.37427150653924,236.7485430130785,Maximum function evaluations reached,FALSE
230210,streamflow_model_precip_only,constant_sd_objective_function,dream,sd,3.1961226872311617,115.37427150653924,236.7485430130785,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0,-13.19045376968944,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a1,0.02684060210271935,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a2,0.26353208321754007,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a3,-0.12168492790735941,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a4,-3.224225406512886,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a5,66.16440330481683,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
230210,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,1.7104579981960226,85.38283178453327,184.76566356906653,Maximum function evaluations reached,FALSE
